pt_nome,pt_enderec,longitude,latitude
"AV. PROF. VICENTE RÁO , 0",PRAÇA AIRTON AIRES DE ABREU/R DOUTOR JOVIANO TELLES,-46.67579150637985,-23.64138792903227
"R. ALVARENGA , 260",AV PROF  FRANCISCO MORATO,-46.70814830873748,-23.57899085408377
"AV. DOS LATINOS , 66",AV ARICANDUVA/ AV RIO DAS PEDRAS,-46.50546709105768,-23.57277615892705
"R. DOS FONSECAS , 233",UA BUGIO VERMELHO / RUA PADRE CICERO CANUTO DE LIMA,-46.508352138452814,-23.579664163487635
"TERM. S. MATEUS - PLAT. C , 0",AV SAPOPEMBA/ PC FELISBERTO FERNANDES DA SILVA,-46.47637987202013,-23.614292352057664
"R. PORANGATU , 313",UA SOBRAL JUNIOR/PRAÇA DO IMIGRANTE BOLIVIANO,-46.590057772745475,-23.505130848684722
"PÇA. DR. PEDRO CORAZZA , 0",ALBERTINA DE SOUZA / AV. MQ. DE SÃO VICENTE,-46.69010475971774,-23.51540667526629
"R. GENARO DE CARVALHO , 65",ANADIR/ R BELMIRO ZANETTI ESTEVES,-46.652512317588474,-23.65172494946072
"R. JÚLIO MARCELINO DE FARIAS , 341",ANACLETO FERNANDES / R. ERNESTINA DEL BUONO TRAMA,-46.53373124388634,-23.509014986694755
"R. GUILHERME ESPINDOLA PEQUITO , 33",ANA CHASAN/ R IVALDO VITAL PEREIRA,-46.76434347630159,-23.688772371764145
"AV. BRIG. LUÍS ANTÔNIO , 2748",AL FERNAO CARDIM,-46.6521207886765,-23.57048281589968
"TR. CORUJA DO CAMPO , 31",UA BANDEIRA DE ARACAMBI,-46.456454705419425,-23.63086747571024
"R. VITÓRIO EMANUEL , 164",JOAQUIM PIZA/ LARGO NOSSA SENHORA DA CONCEICAO,-46.62755347298358,-23.56510986320011
"R. FLORÊNCIO DE ABREU , 848",ua Mauá,-46.6333053696349,-23.536253801418987
"R. GEN. JOSÉ CORRÊA , 234",,-46.68981600143994,-23.771674245889425
"R. LEOPOLDO DE PASSOS LIMA , 637",POMPEU BERTINI/ R TITO BATISTA,-46.79343011451766,-23.42920990534057
"R. ANA ESSIPOVA , 405",ALEXANDRE ALABIEV/ R BENJAMIM CARR,-46.5137872301183,-23.592195171314195
"ROD. ANCHIETA , 413",COMPLEXO VIARIO ESCOLA DE ENGENHARIA MACKENZIE/ R MARQUES DE MARICA,-46.5997493497623,-23.605525994178343
"R. DAS TRÊS MARIAS , 309",,-46.78783175338882,-23.699780473917546
"AV. MATEO BEI , 263",UA PAULO MANOGRASSO / AV. RIO DAS PEDRAS,-46.49150396965235,-23.585867233350182
"ESTR. LÁZARO AMÂNCIO DE BARROS , 272",MIN.  WASHINGTON DE OLIVEIRA,-46.69490255980021,-23.466777430714068
"R. DIOGO VAZ , 108",SCUVERO/ R COMENDADOR VICENTE LENTINI,-46.627677460133,-23.56260085871273
"AV. MIN. PETRÔNIO PORTELA , 784",DR. OTAVIO LOBO/ R SEM NOME,-46.700483709635456,-23.492645580149283
"R. BASÍLIO DA CUNHA , 801",PROFESSOR PASCOAL PACCHI/ R GASPAR FERNANDES,-46.62012645225782,-23.57689089993682
"TERM. METRÔ VILA MADALENA , 0",CAIOWAA/ R MARINHO FALCAO,-46.69035097270864,-23.547185752281127
"TERM. VILA CARRÃO , 0",EVANGELINA DE ASSIS/ AV DEZENOVE DE JANEIRO,-46.5225982564614,-23.55855409542841
"R. EVOLUÇÃO , 170",UA BARROCAS,-46.61527966184626,-23.62721599418959
"R. POVOA DE VARZIM , 79",Estrada Pirajussara-Valo Velho,-46.791728286029645,-23.650208368052184
"R. VILAFLOR , 49",PRAIA TIPITI-MIRIM,-46.7191695930936,-23.43218314937224
"TERM. BANDEIRA , 0",SANTO ANTONIO/ R SANTO AMARO,-46.64017352658846,-23.550165809119157
"R. VERGUEIRO , 6757",MANOEL PINHO/ R PAULO DE ANHAIA,-46.6147005379046,-23.60522095935925
"R. BALTAZAR DE MORAES , 269",TAPECIMA/ R DAS VERTENTES,-46.58961668231757,-23.47665774951415
"R. NAPOLEÃO DE BARROS , 1315",AV DOUTOR ALTINO ARANTES/ R LUIS GOIS,-46.644816906355246,-23.60304788687975
"R. JOSÉ EID MALUF , 331",ua Berta Morena,-46.65514354880922,-23.675007986112426
"R. JAPARAIQUARA , 769",,-46.493597857748746,-23.50901909471445
"TERM. PIRITUBA , 0",AV DR. FELIPE PINEL/ TERMINAL PIRITUBA,-46.72644188358486,-23.486029501934592
"R. APARECIDA DO TABUADO , 580",ENCRUZILHADA DO SUL/ R BRACO DO NORTE,-46.70931464531717,-23.461230366358038
"R. CATLEIAS , 26",,-46.454671477754545,-23.489452226786646
"AV. ÁGUA FRIA , 393",JERONIMA DIAS/ R ENEIDA DA COSTA MORAIS,-46.62314901494294,-23.485254696227425
"AV. ÁGUIA DE HAIA , 3849",APOQUITAUA/ R MARIPA DE MINAS,-46.47727371328702,-23.51280717302746
"R. FREI LOURENÇO DE ALCÂNTARA , 0",,-46.64984565340719,-23.69040803132113
"AV. COM. FEIZ ZARZUR , 931",GONÇALVES DE BARROS,-46.72383581998887,-23.47615543792201
"R. CIPRIANO BARATA , 240",,-46.60705327088853,-23.571533921077442
"R. DR. GUILHERME DE ABREU SODRE , 1657",UA CINQUENTA E UM,-46.40752913987241,-23.565160584064568
"R. ESTEVÃO MELIO , 252",UA VIAMÃO,-46.57918564293258,-23.498171857810178
"R. DOMINGOS PEIXOTO DA SILVA , 246",CASTANHA DO PARA/ R CAJU DO CAMPO,-46.77712926491526,-23.662505376861805
"R. FRANCISCO RODRIGUES NUNES , 0",MAESTO GABRIEL MIGLIORI/ R MANUEL PINTO DE CARVALHO,-46.68156463917939,-23.50732366264852
"R. PE. ANTÃO JORGE , 1029",ARATICUM/ R CRIUVA,-46.433047316209965,-23.52089838357545
"R. MAURÍCIO ARAÚJO MARTINS , 53",AV PIRES DO RIO/ AV NORDESTINA,-46.442951388592775,-23.50797731547977
"AV. ENG. CAETANO ALVARES , 4912",ENG. PAULO MAURITI/ R PRF. ROCHA VAZ,-46.64097618474968,-23.48682465781528
"AV. AFONSO MARIANO FAGUNDES , 221",DONA CESARIA FAGUNDES/ R QUATRO DE AGOSTO,-46.64095993067358,-23.61501791547745
"AV. DR. GASTÃO VIDIGAL , 2301",HELIOPOLIS/ R POTSDAM,-46.73214321601868,-23.53667373097035
"R. CAP. PUCCI , 400",QUITO FONSECA/ TV. DAS ONDINAS,-46.40948612599905,-23.541581529077877
"R. REI ALBERTO , 395",V-PED MORANGO SILVESTRE/ R LILIENTAL,-46.56640946452895,-23.473880803644075
"R. PE. VIRGÍLIO CAMPELLO , 37",FRANCISCO BANELLI / R ALESSANDRO MAGNASCO,-46.37906879469638,-23.50439559006284
"AV. NSA. SRA. DA ENCARNAÇÃO , 853",EMANUEL BAZIN/ AV PADRE ARLINDO VIEIRA,-46.60199249968108,-23.630365029760995
"R. CEL. PAULO MARIANO , 0",JAPACUA/ R ITAPIRUCU,-46.503054966206534,-23.51988207694016
"ESTR. DA BARONESA , 160",Estrada Guavirutuba,-46.75616440400715,-23.68691033731832
"R. ESTADO DE PERNAMBUCO , 691",FERNANDO MARTINS/ R MORRO DO ESPIA,-46.496802025378024,-23.5888482136741
"PÇA. CAMAFEU , 0",AV OCTALLES MARCONDES FERREIRA,-46.70166796108592,-23.67753510519737
"AV. CASA VERDE , 1443",JORGE BRAND/ R GALILEIA,-46.65566438806432,-23.503092693512247
"R. DR. CARLOS DE REZENDE ENOUT , 421",DOUTOR AUGUSTO GONZAGA/ R FRANCISCO JOSE DA COSTA,-46.639675636354454,-23.701422075971323
"R. CEL. MEIRELES , 46",AV AMADOR BUENO DA VEIGA/ R VALDEMAR,-46.53506929595822,-23.522874006846017
"R. NOVA JERUSALÉM , 882",BACARIRA/ R PERUCABA,-46.550420541020024,-23.550050016424326
"R. BARTOLOMEU DE BOLONHA , 43",EST DA COLONIA/ R MICHEL BESSON,-46.71412120002507,-23.849184416403922
"R. PE. SABOIA DE MEDEIROS , 559",TV DA PERCUSSAO/ R TUPIRANA,-46.586331708297216,-23.49749083829835
"R. CANTAGALO , 2288",BOA ESPERANCA/ R SETE DE OUTUBRO,-46.55234753829726,-23.54293600007541
"R. IRMÃ EMERENCIANA , 198",ANGELO SIMEONE/ AV LUIS STAMATIS,-46.57990457417852,-23.46902274776864
"R. RUBEM SOUTO DE ARAÚJO , 948",UA VENÂNCIO POLETTI,-46.70741673999258,-23.740187241687337
"AV. AFONSO DE SAMPAIO E SOUSA , 1328",EDUARDO SALAMONDE/ R VITORIANO DOS ANJOS,-46.47266176714493,-23.57197229682799
"AV. SEN. VITORINO FREIRE , 183",LORENZO MAVILIS/ AV CUPECE,-46.63386037552162,-23.686527057128224
"R. MJ. BASÍLIO , 3200",AV. ALVARO RAMOS,-46.57810387440823,-23.55718896403018
"TERM. CASA VERDE , 0",DIAS DE OLIVEIRA/ R BAIA FORMOSA,-46.66289442410427,-23.496581652667626
"AV. DEP. EMÍLIO CARLOS , 2235",CRISOLIA/ AV EULINA,-46.67618550072429,-23.487859584277462
"R. JAPI , 173",AV EDE/ R S GABRIEL ARCANJO,-46.59548979511772,-23.497774817677627
"R. CORAÇÃO SERTANEJO , 599",ENTRE A RUA HENRIQUETA BRIEBA E RUA SYLVIO DE LIMA GONÇALVES PEREIRA,-46.41731423534112,-23.567229543005656
"R. ANDORINHA-PEQUENA , 10",ACARA GUACU/ R MINISTRO MOACYR DO AMARAL SANTOS,-46.798881543712454,-23.677044498509392
"R. ABRAHAM LINCOLN , 116",INACIO LUIS DA COSTA/ AV GEN. CHARLES DE GAULLE,-46.73706307081165,-23.50689261574471
"ESTR. DO M BOI MIRIM , 5320",Creche Jardim Angela/Hosp Jd. Angela,-46.77621658681544,-23.691918421641073
"AV. ALBERT BARTHOLOME , 68",HELENA MARIA VITA ROSO/ R BARTOLOME CARDUCHO,-46.74123661423428,-23.59109994933715
"R. BARROS PENTEADO , 425",TP 4012-10,-46.44120850803503,-23.59816548965891
"AV. ALDA , 350",EST DO ALVARENGA/ AV CIDADE JUDAIDET MARJAYOUN,-46.629217615433646,-23.712384119595857
"AV. AUGUSTO ANTUNES , 922",AV DO IMPERADOR/ R JOAO TAVARES,-46.468442636832144,-23.516035217694238
"AV. COM. FEIZ ZARZUR , 1279",ANTONIO DA SILVA GUIMARAES/ R SEM NOME,-46.7261658284735,-23.474033419242353
"PÇA. LUIZA MAHIN , 819",SALDANHA DE OLIVEIRA/ R AMANIUTUBA,-46.69899262563487,-23.475192474507608
"R. CARLOS LISDEGNO CARLUCCI , 0",MARCILIO DE SA/ R CID ARNAUD COSTA,-46.740672600880366,-23.58953894213465
"ESTR. ITAQUERA-GUAIANAZES , 2752",AV UM / R LUIS MATEUS,-46.42366026136922,-23.543432468506627
"R. HENRIQUE SCHAUMANN , 81",AV REBOUÇAS/Pça Portugal,-46.6784539999932,-23.564156782018447
"R. CEL. JORDÃO , 802",MANOEL DURAES/ R ANTONIO MAGALHAES,-46.6005228586875,-23.502174819356004
"AV. AUGUSTO DE CASTRO , 589",UA GEN EDSON FIGUEIREDO,-46.66143181791608,-23.690108006186303
"AV. DAS ALAMANDAS , 844",Próximo a Pça. Jandaíra,-46.46563163067722,-23.528433252224477
"AV. BRASIL , 611",MAESTRO ELIAS LOBO/ R MAESTRO CHIAFFARELLI,-46.666174985012766,-23.57530879189868
"R. DAMÁSIO PINTO , 1485",JUCUPEMA/ R BENTO MUNHOZ,-46.43287632331397,-23.52681139550751
"AV. DO ORATÓRIO , 6042",PEDRO GONCALVES VAREJAO/ R CAETANO FIORESE,-46.52431240149208,-23.609167174488093
"R. ANTÔNIO DE BARROS , 2160",PASSOS OURIQUE/ R SAO GIL,-46.5551595898222,-23.549122003848552
"R. CORIOLANO , 710",JOSE REBELLO DA CUNHA/ R CLAUDIO,-46.692791850967424,-23.52605970046945
"R. HEITOR PENTEADO , 1126",MARINHO FALCAO/ R JOAO MOURA - OPOSTO,-46.689821970530126,-23.547444752681862
"PÇA. DO MONUMENTO , 132",ARMORIAL/ PC DO MONUMENTO,-46.61125536325536,-23.579926925377546
"R. JACINTHO PEREIRA , 70",EST DO CORREDOR/ AV PINHEIRINHO D AGUA,-46.73324277196642,-23.449386230895072
"R. D. FRANCISCO CARDOSO AYRES , 0",TR RELVA/ R ERICO VERISSIMO,-46.7824978927392,-23.59015701912513
"R. LUÍS PERCORE , 189",AV   LIDER,-46.48673787560137,-23.5570932069281
"AV. AGUIAR DA BEIRA , 917",Cláudio Henrique de Paula,-46.52100028300487,-23.57722612995355
"R. CARIPURA , 123",SAPARAS/ R PROTOCOLO,-46.59544637206916,-23.62193703099729
"R. CARNEIRO DA CUNHA , 1024",,-46.63517689785104,-23.622162940442013
"AV. CDSSA. ELISABETH DE ROBIANO , 1880",JACIRENDI/ R ULISSES CRUZ,-46.58052077774185,-23.52792290938289
"R. BASÍLIO ALVES MORANGO , 1495",HINTEM MARTINS / R. JORGE NEWBERY,-46.56611747702821,-23.48020282643725
"AV. ALCÂNTARA MACHADO , 2988",JAIBARAS/ R DOUTOR SIQUEIRA CARDOSO,-46.5974140352094,-23.54553589984609
"AV. ALFREDO RIBEIRO DE CASTRO , 543",JOSE JOAQUIM DA LUZ/ R ANTONIO ROBERTO DE ALMEIDA,-46.52033009345325,-23.50037100358236
"R. BOLEADEIRAS , 359",VEL QUATORZE/ VEL DOIS,-46.51497729846624,-23.616676208393148
"AV. ANTÔNIO MUNHOZ BONILHA , 1040",PE.  ESTANISLAU CAMPOS,-46.68200257700821,-23.495668620506052
"R. DOS PINHEIROS , 54",,-46.67915100648006,-23.564375783127126
"C07 FRANCO DA ROCHA - BALTAZAR FIDÉLIS , 0",AV ISRAEL,-46.72312213159781,-23.31062021590772
"AV. ITAQUERA , 6751",UA SERRANA / AV. ITAQUERA,-46.46402665214622,-23.551247299962697
"R. LIRA CEARENSE , 869",FORTE DA BARRA/ TR GRANDE AMOR,-46.756429006632935,-23.639979193760386
"R. ENG. SA FREIRE , 487",AURELIO NEVES,-46.51814731940054,-23.607786186579517
"R. FRANCISCO DE MELO PALHETA , 1425",GERALDO CUBAS/ R GASPAR GUEDES,-46.45208462361658,-23.605431451535395
"AV. ENG. HEITOR ANTÔNIO EIRAS GARCIA , 209",CEL. FERREIRA LEAL/ R MIN. ADAUTO LUCIO CARDOSO,-46.7384364900665,-23.573888877218362
"R. JOÃO ANTÔNIO DE OLIVEIRA , 1297",VISCONDE DE INHOMERIM/ R EZEQUIEL RAMOS,-46.60319018853903,-23.563947917327052
"R. JOÃO DA SILVA AGUIAR , 222",68º D.P. - R VITORIA/ R FRANCISCO FERNANDES FRAZAO,-46.398853019089444,-23.536058566210478
"R. FRANCISCO FERREIRA DE CARVALHO , 30",CAP. ALCOCK/ R FRANCISCO FERREIRA DE CARVALHO,-46.57009050931586,-23.478548809886703
"R. DO MATÃO , 278",ua Cidade Universitária,-46.73065738963759,-23.5665448404806
"AV. GUAPIRA , 2028",TANQUE VELHO/ R ROQUE DE PAULA MONTEIRO,-46.586911643557045,-23.471397736710138
"R. ENG. AUGUSTO DURANTE , 541",HORACIO MENDES CAMPOS/ R JOAO LEONEL DOS SANTOS,-46.74676568350803,-23.4086178906016
"AV. DOS MINUANOS , 629",AV DALILA,-46.522948239200105,-23.54988208024227
"R. DR. PAULO COLOMBO PEREIRA QUEIROZ , 213",UA PIXUNÁ,-46.50940821527893,-23.61143521285532
"R. CAIÇARA DO RIO DO VENTO , 837",VEL VINTE E CINCO/ R BOA VENTURA,-46.491231809586,-23.491501070244478
"R. CRUZ DO ESPIRITO SANTO , 1162",,-46.40430706956179,-23.535709540922714
"AV. ANA FELÍCIA MENDES , 1",,-46.703476046968824,-23.76815427977953
"AV. DIREITOS HUMANOS , 0",CONSELHEIRO MOREIRA DE BARROS/ AV DOUTOR FRANCISCO RANIERI,-46.64481119225697,-23.47886560931234
"R. S. JOSÉ DAS ESPINHARAS , 634",,-46.53203748171463,-23.602310145358
"R. LOPE DE BAENA , 147",PST. ALCEBIADES PEREIRA VASCONCELOS/ R BLAS DE CASTRO,-46.745384845279396,-23.445807174307948
"R. DES. DALMO DO VALLE NOGUEIRA , 125",MARECHAL HASTINFILO DE MOURA/ R ANATOLE DE BAUDOT,-46.74025775948206,-23.616121046206107
"AV. MOACI , 1128",AL DOS UAPIXANAS/ AV MOREIRA GUIMARAES,-46.65905116950138,-23.615600875238318
"R. DAS TRÊS MARIAS , 811",CICLADES/ R JOSE ALVES DA SILVA,-46.79010978586775,-23.70130048390741
"R. MANUEL VIEIRA DA LUZ , 5",UA MANOEL PEREIRA,-46.57964651128736,-23.44561766129782
"TR. JUPATIS , 122",GENARO DE CARVALHO/ R DOS MARAPES,-46.64989029095421,-23.6533569580732
"AV. MARIANA CALIGIORI RONCHETTI , 1243",AVENIDA MASAO WATANABE,-46.66126426470476,-23.45809245783773
"R. ZITUO KARASAWA , 550",,-46.432582397664135,-23.57933749527893
"ESTR. DO CORREDOR , 250",AV AMADOR AGUIAR/ AV RAIMUNDO PEREIRA DE MAGALHAES,-46.72446369729021,-23.44717123720198
"PÇA. IRMÃS NILZA E ROSILENE , 387",ua Póvoa de Varzim,-46.7897042834556,-23.65202137053105
"TERM. METRÔ ITAQUERA PL. C , 0",,-46.471337706862315,-23.542611251680746
"R. GIL DE OLIVEIRA , 423",UA PEDRO ALEXANDRINO,-46.530316281425236,-23.53544903899705
"R. ALBA , 106",PROFESSOR FRANCISCO EMYDIO DA FONSECA TELLES/ R NELSON WASHINGTON PEREIRA,-46.65937537373512,-23.645605923889107
"AV. NSA. SRA. DA ASSUNÇÃO , 884",DAS ACADEMIAS/ R ANTONIO BONES,-46.74591851435951,-23.569127867021948
"R. MASO DI BIANCO , 342",PUERTO MALDONADO/ RODOVIA RAPOSO TAVARES,-46.77017576417501,-23.58254195991724
"R. SALVADOR SIMÕES , 713",DR.  ELISIO DE CASTRO,-46.61396050031626,-23.599859952204792
"AV. VER. JOSÉ DINIZ , 3500",PASCAL/ R DOUTOR JESUINO MACIEL,-46.67565134370492,-23.617611882979865
"R. COELHO LOUSADA , 82",UA LUZ SORIANO,-46.7826656678864,-23.69535045003469
"R. MANOEL JACINTO , 104",PADRE LUIS ROTH/ AV PROFESSOR FRANCISCO MORATO,-46.72867651988607,-23.58981492209353
"VIAD. NOVE DE JULHO , 160",,-46.64263054615595,-23.54896180144981
"C10 GUAPITUBA - RIB. PIRES , 0",CAP JOSE GALO,-46.4150729017119,-23.71362672951225
"TERM. S. MATEUS - PLAT. A , 0",AV SAPOPEMBA/ PC FELISBERTO FERNANDES DA SILVA,-46.4768008759921,-23.61423434996405
"R. TANGARA , 189",SAO PAULINO/ R FRANCA PINTO,-46.64712585224835,-23.58981085961487
"R. MIGUEL LOPES , 310",JOSE NUNES/ R MARCELO PINHEIRO,-46.76503721948343,-23.6671693493393
"R. JOÃO AMADO COUTINHO , 883",LAURA GODINHO/ R JOAQUIM PIMENTEL,-46.71334559361064,-23.442112231952358
"R. CANÁRIO , 0",UA VALENTINA,-46.433882462050036,-23.614688554519976
"R. MANOEL DIAS DO CAMPO , 242",CESAR PENHA RAMOS/ R LAVINIO SALLES ARCURI,-46.67225946881811,-23.487506587849442
"TERM. ARICANDUVA , 115",ESTR DA PENHA/ R FREI BERTOLDO,-46.555242517644,-23.527904968169278
"R. TAUBATÉ , 168",TR BERURI/ R ENGENHEIRO PEGADO,-46.52986132365236,-23.553134069485026
"R. ROLA CABOCLA , 456",AV.   ÍNDIOS GOIÁS,-46.42389829206293,-23.56330650524476
"AV. CECI , 1775",CAMPINA DA TABORDA/ R BOTUI,-46.648331089152,-23.624939915039093
"R. LAGRANGE , 90",,-46.71786389825503,-23.661396134520988
"AV. MARIA LUIZA AMERICANO , 590",VEL TRINTA E DOIS/ R LOPES DE MEDEIROS,-46.481709856525256,-23.57408625880331
"AV. CORIFEU DE AZEVEDO MARQUES , 3930",AV DO RIO PEQUENO/ R PIRES BRANDAO,-46.74660948377738,-23.56321384319482
"R. BRAZELIZA ALVES DE CARVALHO , 323",UA PROF. HERMENEGILDO DE CAMPOS ALMEIDA,-46.65096040492443,-23.51270872078562
"R. NELSON BRISSAC , 6",ua Professor Leitão da Cunha,-46.75048896200496,-23.63879316895011
"AV. RUBENS MONTANARO DE BORBA , 456",JUAN GONZALES VILA/ R TARITUBA,-46.6936003058901,-23.71081513840692
"R. CORIOLANO DURAND , 486",FERNANDO PAES DE ALMEIDA/ R ANTONIO LOUREIRO,-46.6559613723695,-23.65264994315004
"ESTR. DE ITAPECERICA , 2668",BARAO NICOLINO BARRA/ R JUAN GIL,-46.75803108520189,-23.6516362512324
"R. PASSO DA PÁTRIA , 438",BRENTANO/ PC LUIZA HELENA BARROS,-46.72393911643531,-23.530587708974966
"AV. DAS CEREJEIRAS , 2439",KOBE/ PC TOKIO,-46.572972592222,-23.50091988130012
"AV. DEP. EMÍLIO CARLOS , 3517",AV JOAO MARCELINO BRANCO/ R EDSON ANDRADE SILVA,-46.67152742386195,-23.47736153421492
"AV. CARLOS BARBOSA DOS SANTOS (ESTR. BARRO BRANCO) , 1985",UA PEDRO LOZANO,-46.679799904653365,-23.76888921055821
"AV. D. RODRIGO SANCHES , 560",ANA ASLAN/ R A,-46.785173307096294,-23.66131140303101
"AV. ITABERABA , 4685",TV LUIGI SABBATINI/ R OSVALDO BARBOSA,-46.67367743015096,-23.474738516276606
"R. MÁRIO LINHARES , 226",CAUÃ / R. CONSTANTINO DE OLIVEIRA LÊDO,-46.749675909159876,-23.630799132552372
"AV. AMADOR AGUIAR , 180",AV. PROF MIGUEL FRANCHINI NETO,-46.727107709328365,-23.4454862187891
"AV. JARDIM JAPÃO , 475",TR INES SORMA/ PC MORRO DO CHAPEU,-46.578734607217996,-23.48594281373519
"R. ALAN NAPIER , 150",ALBERGATI CAPACELLI,-46.77935928435873,-23.747827488508293
"R. HEITOR PEIXOTO , 1118",GASPAR FERNANDES/ R RAGUNA CABRAL,-46.61705941032921,-23.5758229052041
"TERM. S. MATEUS - PLAT. B , 0",AV SAPOPEMBA/ PC FELISBERTO FERNANDES DA SILVA,-46.47642687071848,-23.613224350021486
"R. PARAPUÃ , 1651",OTAVIANO BASILIO DA SILVA/ R JOAO DAUDT FILHO,-46.692424558350275,-23.471019461005945
"R. CEL. JOÃO CABANAS , 292",ua Coronel João Cabanas com Rua Manoel Vergueiro,-46.6866748773749,-23.76286121887655
"R. JUAN ALDAMA , 0",GERONIMO SALGUERA/ R FILIPE BERTRES,-46.769322121778686,-23.645831264976863
"AV. NSA. SRA. DOS NAVEGANTES , 144",ANEQUIM/ AV FREI AMBROSIO DE OLIVEIRA CRUZ,-46.62512261756928,-23.717523137951797
"AV. PIRANGUÇU , 214",UA CENTRAL DE SANTA HELENA,-46.49924404413847,-23.586212198007196
"R. GEN. PORFÍRIO DA PAZ , 57",AV. DA BARREIRA GRANDE / RUA DOS CAMBISTAS,-46.5190842815033,-23.58632214935155
"AV. ANTÔNIO MUNHOZ BONILHA , 407",DORNELANDIA/ R PEDRA BELA,-46.684366614794655,-23.50042364476921
"R. PEDRO MEIRA , 137",LUIS FRANCA/ R ISAIAS GOMES,-46.422126190115726,-23.50354639868187
"AV. GUILHERME GIORGE , 1130",BOREAL/ R PALAS,-46.545092503112286,-23.55661603974853
"AV. JOÃO PEIXOTO VIEGAS , 535",UA MANUEL VAZ,-46.67649874574317,-23.672181992149955
"TERM. AMARAL GURGEL , 0",TR DOS DESENHISTAS/ VE PRESIDENTE ARTHUR COSTA E SILVA,-46.64783654410007,-23.53961277370623
"R. HENRI DUNANT , 1097",Av. Chucri Zaidan,-46.70168257164561,-23.626333974752587
"PÇA. CTE. LINEU GOMES , 0",,-46.65965025308754,-23.62695589262432
"AV. IMIRIM , 1561",PC PDE COSTANZO DALBESIO/ R ANTONIO FRANCISCO DA COSTA,-46.64922928145255,-23.492538665053296
"AV. PROF. LÚCIO MARTINS RODRIGUES , 0",AV PROFESSOR LUCIANO GUALBERTO,-46.726222293013436,-23.55613679916855
"R. CEL. MARQUES RIBEIRO , 152",RIBEIRO GONCALVES/ R GALATEA,-46.611435996769494,-23.50882880538241
"AV. ARQ. VILANOVA ARTIGAS , 1977",QUATRO/ R CATEDRAL SUBMERSA,-46.50044707915722,-23.59952921440661
"AV. CASA VERDE , 1718",JORGE BRAND/ R GUARIZINHO,-46.657847402375886,-23.502115686815557
"R. A , 0",AVENIDA GENERAL PENHA BRASIL,-46.677300366195276,-23.451407380138544
"AV. SOUZA RAMOS , 6",CEI ANTONIO FERREIRA LIMA,-46.41368919702396,-23.564355554161377
"AV. RODRIGUES MONTEMOR , 760",JOAO GARCIA DUTRA/ TR JOSE POMPEU,-46.65148238840339,-23.66501997345715
"R. RIO DO VERÍSSIMO , 748",JOHN SPEERS/ R ILHA DE SANTA ANA,-46.4576376136522,-23.565003353576692
"R. MANUEL CASTRO E MENDONCA , 9",,-46.404904037927295,-23.508266483840927
"R. IRMÃ FILOMENA , 59",LIBERO DE MIRANDA/ R ANTONIO VIEIRA DE CARVALHO,-46.58166658110155,-23.465614729884955
"AV. STO. AMARO , 1632",HELION POVOA/ R ANTONIO PONTES CAMARA,-46.674225202155206,-23.59823684275194
"R. VISC. DE JERUMIM , 100",DOUTOR JOAO JORGE SABINO/ AV MONSENHOR ANTONIO DE CASTRO,-46.52742934426127,-23.571537105593762
"R. ASTOLFO MARQUES , 265",IRIRI MIRIM/ R MARTINHO DE ALBOIM,-46.494646980140715,-23.574517199965506
"AV. POMPEIA , 1165",TR DORNELAS FRANCA/ R TAVARES BASTOS,-46.68801986996689,-23.53435572115254
"AV. MATEO BEI , 964",CEL.  ERNESTO DUPRAT,-46.48942795979593,-23.59173425277647
"AV. JÚLIO BUONO , 1335",DAS PROMESSAS/ R IDA BOSCHETTI,-46.59380175153032,-23.487827782305132
"R. PEDRO DE TOLEDO , 848",DOS OTONIS/ R VARPA,-46.64530488234436,-23.598206877734608
"AV. STA. CATARINA , 287",LACEDEMONIA/ R ITAGYBA SANTIAGO,-46.66969445327154,-23.639253904957556
"R. SOLAR , 163",UA REALCE,-46.65812722414342,-23.45462244964262
"R. EDUARDO PEREIRA , 240",AV DIEDERICHSEN/ R PRADO,-46.6316599157693,-23.63324596665884
"R. FRANCISCO VAZ , 187",UA BALTAZAR VIDAL,-46.483666880287544,-23.57717625502793
"AV. ARISTON DE AZEVEDO , 75",,-46.60217900200312,-23.528218859673014
"R. OLÍMPIO DE CAMPOS , 214",ARRAIAL VELHO/ R REGO BARROS,-46.52013823845136,-23.562639107928696
"AV. SAPOPEMBA , 4614",EVARISTO LUZ,-46.54654958760541,-23.57810407191906
"R. DR. CINCINATO POMPONET , 91",ENTRE AS RUAS HERBART E MARTIM TENÓRIO,-46.702779885458746,-23.519670680100866
"R. RAMONDETTI GIÁCOMO , 178",ua Tenente Nércio Leoni,-46.76320761906167,-23.56594587159573
"ESTR. ENG. MARSILAC , 10257",OTTO DE OLIVEIRA/ EST DO GALLO,-46.730909154071504,-23.89153943063377
"AV. CARLOS CALDEIRA FILHO , 49",BALDOMERO CARQUEJA/ AV DAS BELEZAS,-46.75110100573997,-23.645492199494036
"R. CHICO PONTES , 1430",AV GUILHERME/ TR NATAL RIGOLON,-46.59938988210007,-23.50927283405269
"AV. STA. MÔNICA , 1104",FRANCISCO HENRIQUES/ R DES. JOAQUIM BANDEIRA DE MELLO,-46.749753011127346,-23.474548381598982
"PÇA. COXIM , 576",PC COXIM/ R DONA VITORIA SPEERS,-46.55511963599634,-23.562671026475204
"AV. BRASIL , 258",VENEZA/ R DOUTOR DAVID CAMPISTA,-46.663563969310616,-23.577514801552358
